locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLHBOIPB_04449	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
GLHBOIPB_04450	CDS	690	yohK_2		COG1346	Inner membrane protein YohK
GLHBOIPB_04451	CDS	411	cidA			Holin-like protein CidA
GLHBOIPB_04452	CDS	885	oxyR_2			Hydrogen peroxide-inducible genes activator
GLHBOIPB_04453	CDS	1650	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
GLHBOIPB_04454	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
GLHBOIPB_04455	CDS	465	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
GLHBOIPB_04456	CDS	324	soxS			Regulatory protein SoxS
GLHBOIPB_04457	CDS	1554	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
GLHBOIPB_04458	CDS	282				hypothetical protein
GLHBOIPB_04459	CDS	537	ssb_1		COG0629	Single-stranded DNA-binding protein
GLHBOIPB_04460	CDS	2823	uvrA		COG0178	UvrABC system protein A
GLHBOIPB_04461	CDS	357	yjbR		COG2315	putative protein YjbR
GLHBOIPB_04462	CDS	417				hypothetical protein
GLHBOIPB_04463	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
GLHBOIPB_04464	CDS	1821	dctB	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
GLHBOIPB_04465	CDS	1359	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
GLHBOIPB_04466	CDS	1074	ldh	1.1.1.27	COG2055	L-lactate dehydrogenase
GLHBOIPB_04467	CDS	1500	ybhI_2		COG0471	Inner membrane protein YbhI
GLHBOIPB_04468	CDS	873	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
GLHBOIPB_04469	CDS	1170	sucC_2	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
GLHBOIPB_04470	CDS	1212	lpd	1.8.1.4		Dihydrolipoyl dehydrogenase
GLHBOIPB_04471	CDS	1155	sucB_2	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GLHBOIPB_04472	CDS	2745	sucA_2	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
GLHBOIPB_04473	CDS	1194	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
GLHBOIPB_04474	CDS	1005	nadR_2		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
GLHBOIPB_04475	CDS	558				hypothetical protein
GLHBOIPB_04476	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
GLHBOIPB_04477	CDS	561				hypothetical protein
GLHBOIPB_04478	CDS	1416	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GLHBOIPB_04479	CDS	1035	cytR_1		COG1609	HTH-type transcriptional repressor CytR
GLHBOIPB_04480	CDS	1572	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
GLHBOIPB_04481	CDS	780	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GLHBOIPB_04482	CDS	1401	ydfJ_2			Putative transporter YdfJ
GLHBOIPB_04483	CDS	2049				hypothetical protein
GLHBOIPB_04484	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
GLHBOIPB_04485	CDS	243	pspG			Phage shock protein G
GLHBOIPB_04486	CDS	996	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
GLHBOIPB_04487	CDS	516	zur		COG0735	Zinc uptake regulation protein
GLHBOIPB_04488	CDS	210				hypothetical protein
GLHBOIPB_04489	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
GLHBOIPB_04490	CDS	609	lexA	3.4.21.88	COG1974	LexA repressor
GLHBOIPB_04491	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
GLHBOIPB_04492	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
GLHBOIPB_04493	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
GLHBOIPB_04494	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
GLHBOIPB_04495	CDS	921				hypothetical protein
GLHBOIPB_04496	CDS	1341	lamB		COG4580	Maltoporin
GLHBOIPB_04497	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
GLHBOIPB_04498	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
GLHBOIPB_04499	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
GLHBOIPB_04500	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
GLHBOIPB_04501	CDS	411	psiE		COG3223	Protein PsiE
GLHBOIPB_04502	CDS	159				hypothetical protein
GLHBOIPB_04503	CDS	2097				hypothetical protein
GLHBOIPB_04504	CDS	738				hypothetical protein
GLHBOIPB_04505	CDS	639	gfcB			putative lipoprotein GfcB
GLHBOIPB_04506	CDS	243				hypothetical protein
GLHBOIPB_04507	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GLHBOIPB_04508	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
GLHBOIPB_04509	CDS	273				hypothetical protein
GLHBOIPB_04510	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
GLHBOIPB_04511	CDS	948	sorC		COG2390	Sorbitol operon regulator
GLHBOIPB_04512	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
GLHBOIPB_04513	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
GLHBOIPB_04514	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
GLHBOIPB_04515	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
GLHBOIPB_04516	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
GLHBOIPB_04517	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
GLHBOIPB_04518	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
GLHBOIPB_04519	CDS	1632				hypothetical protein
GLHBOIPB_04520	CDS	450				hypothetical protein
GLHBOIPB_04521	CDS	321				hypothetical protein
GLHBOIPB_04522	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
GLHBOIPB_04523	CDS	825	iclR		COG1414	Transcriptional repressor IclR
GLHBOIPB_04524	CDS	1725	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
GLHBOIPB_04525	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
GLHBOIPB_04526	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
GLHBOIPB_04527	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
GLHBOIPB_04528	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
GLHBOIPB_04529	CDS	384				hypothetical protein
GLHBOIPB_04530	rRNA	111				5S ribosomal RNA
GLHBOIPB_04531	rRNA	2901				23S ribosomal RNA
GLHBOIPB_04532	tRNA	76				tRNA-Glu(ttc)
GLHBOIPB_04533	rRNA	1538				16S ribosomal RNA
GLHBOIPB_04534	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GLHBOIPB_04535	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GLHBOIPB_04536	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
GLHBOIPB_04537	CDS	1377	zraS	2.7.13.3		Sensor protein ZraS
GLHBOIPB_04538	CDS	129				hypothetical protein
GLHBOIPB_04539	CDS	420	zraP		COG3678	Zinc resistance-associated protein
GLHBOIPB_04540	CDS	636				hypothetical protein
GLHBOIPB_04541	CDS	273	hupA			DNA-binding protein HU-alpha
GLHBOIPB_04542	CDS	591			COG3068	putative protein
GLHBOIPB_04543	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
GLHBOIPB_04544	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GLHBOIPB_04545	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
GLHBOIPB_04546	CDS	477	rsd		COG3160	Regulator of sigma D
GLHBOIPB_04547	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GLHBOIPB_04548	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GLHBOIPB_04549	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
GLHBOIPB_04550	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
GLHBOIPB_04551	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
GLHBOIPB_04552	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
GLHBOIPB_04553	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
GLHBOIPB_04554	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
GLHBOIPB_04555	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
GLHBOIPB_04556	CDS	498	rplJ		COG0244	50S ribosomal protein L10
GLHBOIPB_04557	CDS	705	rplA		COG0081	50S ribosomal protein L1
GLHBOIPB_04558	CDS	429	rplK		COG0080	50S ribosomal protein L11
GLHBOIPB_04559	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
GLHBOIPB_04560	CDS	384	secE		COG0690	Protein translocase subunit SecE
GLHBOIPB_04561	CDS	1185	tufB		COG0050	Elongation factor Tu 2
GLHBOIPB_04562	tRNA	76				tRNA-Thr(ggt)
GLHBOIPB_04563	tRNA	75				tRNA-Gly(tcc)
GLHBOIPB_04564	tRNA	85				tRNA-Tyr(gta)
GLHBOIPB_04565	tRNA	76				tRNA-Thr(tgt)
GLHBOIPB_04566	CDS	927	coaA_2	2.7.1.33	COG1072	Pantothenate kinase
GLHBOIPB_04567	CDS	966	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GLHBOIPB_04568	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GLHBOIPB_04569	rRNA	111				5S ribosomal RNA
GLHBOIPB_04570	rRNA	2901				23S ribosomal RNA
GLHBOIPB_04571	tRNA	76				tRNA-Glu(ttc)
GLHBOIPB_04572	rRNA	1538				16S ribosomal RNA
GLHBOIPB_04573	CDS	858	murI	5.1.1.3	COG0796	Glutamate racemase
GLHBOIPB_04574	CDS	1845	btuB_2		COG4206	Vitamin B12 transporter BtuB
GLHBOIPB_04575	CDS	1101	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
GLHBOIPB_04576	CDS	360	yijD			Inner membrane protein YijD
GLHBOIPB_04577	CDS	705	fabR		COG1309	HTH-type transcriptional repressor FabR
GLHBOIPB_04578	CDS	1317	kgtP_2			Alpha-ketoglutarate permease
GLHBOIPB_04579	CDS	1167	hipO	3.5.1.32	COG1473	Hippurate hydrolase
GLHBOIPB_04580	CDS	1401	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
GLHBOIPB_04581	CDS	918	oxyR_3			Hydrogen peroxide-inducible genes activator
GLHBOIPB_04582	CDS	1284	lgoT			putative L-galactonate transporter
GLHBOIPB_04583	CDS	1215	rspA_3		COG4948	Starvation-sensing protein RspA
GLHBOIPB_04584	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GLHBOIPB_04585	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GLHBOIPB_04586	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
GLHBOIPB_04587	CDS	1152	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
GLHBOIPB_04588	CDS	2652	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
GLHBOIPB_04589	CDS	1734	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
GLHBOIPB_04590	CDS	852	rhaS_4			HTH-type transcriptional activator RhaS
GLHBOIPB_04591	CDS	342	frwD_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
GLHBOIPB_04592	CDS	879	cutD_2	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
GLHBOIPB_04593	CDS	2298	cutC_2	4.3.99.4	COG1882	Choline trimethylamine-lyase
GLHBOIPB_04594	CDS	321	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
GLHBOIPB_04595	CDS	1080	manP		COG1299	PTS system mannose-specific EIIBCA component
GLHBOIPB_04596	CDS	2502	fryA_2		COG1080	Multiphosphoryl transfer protein 1
GLHBOIPB_04597	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
GLHBOIPB_04598	CDS	1104	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
GLHBOIPB_04599	CDS	618				hypothetical protein
GLHBOIPB_04600	CDS	906	yijE			putative cystine transporter YijE
GLHBOIPB_04601	CDS	2181	katG	1.11.1.21	COG0376	Catalase-peroxidase
GLHBOIPB_04602	CDS	891	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
GLHBOIPB_04603	CDS	1554	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
GLHBOIPB_04604	CDS	1125				hypothetical protein
GLHBOIPB_04605	CDS	1551	mggB_1	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
GLHBOIPB_04606	CDS	1620	mggB_2	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
GLHBOIPB_04607	CDS	861	tsx_2		COG3248	Nucleoside-specific channel-forming protein Tsx
GLHBOIPB_04608	CDS	2433	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
GLHBOIPB_04609	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
GLHBOIPB_04610	CDS	318	metJ		COG3060	Met repressor
GLHBOIPB_04611	CDS	609				hypothetical protein
GLHBOIPB_04612	CDS	213	rpmE		COG0254	50S ribosomal protein L31
GLHBOIPB_04613	CDS	2199	priA	3.6.4.-	COG1198	Primosomal protein N'
GLHBOIPB_04614	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
GLHBOIPB_04615	CDS	855	ftsN		COG3087	Cell division protein FtsN
GLHBOIPB_04616	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GLHBOIPB_04617	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GLHBOIPB_04618	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GLHBOIPB_04619	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
GLHBOIPB_04620	CDS	240	zapB		COG3074	Cell division protein ZapB
GLHBOIPB_04621	CDS	846	glpF		COG0580	Glycerol uptake facilitator protein
GLHBOIPB_04622	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
GLHBOIPB_04623	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
GLHBOIPB_04624	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
GLHBOIPB_04625	CDS	429	uspD		COG0589	Universal stress protein D
GLHBOIPB_04626	CDS	300				hypothetical protein
GLHBOIPB_04627	CDS	441				hypothetical protein
GLHBOIPB_04628	CDS	600				hypothetical protein
GLHBOIPB_04629	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
GLHBOIPB_04630	CDS	756	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
GLHBOIPB_04631	CDS	990	sbp		COG1613	Sulfate-binding protein
GLHBOIPB_04632	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
GLHBOIPB_04633	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
GLHBOIPB_04634	CDS	501	cpxP		COG3678	Periplasmic protein CpxP
GLHBOIPB_04635	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
GLHBOIPB_04636	CDS	1374	cpxA	2.7.13.3		Sensor histidine kinase CpxA
GLHBOIPB_04637	CDS	675	yiiM		COG2258	Protein YiiM
GLHBOIPB_04638	CDS	984	kdgT_1			2-keto-3-deoxygluconate permease
GLHBOIPB_04639	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
GLHBOIPB_04640	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
GLHBOIPB_04641	CDS	939	rhaR_3			HTH-type transcriptional activator RhaR
GLHBOIPB_04642	CDS	837	rhaS_5			HTH-type transcriptional activator RhaS
GLHBOIPB_04643	CDS	1470	rhaB	2.7.1.5		Rhamnulokinase
GLHBOIPB_04644	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
GLHBOIPB_04645	CDS	825	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
GLHBOIPB_04646	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
GLHBOIPB_04647	CDS	1374				hypothetical protein
GLHBOIPB_04648	CDS	465				hypothetical protein
GLHBOIPB_04649	CDS	834	fdhD		COG1526	Sulfur carrier protein FdhD
GLHBOIPB_04650	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
GLHBOIPB_04651	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
GLHBOIPB_04652	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
GLHBOIPB_04653	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
GLHBOIPB_04654	CDS	930	fdhE		COG3058	Protein FdhE
GLHBOIPB_04655	CDS	219				hypothetical protein
GLHBOIPB_04656	CDS	279				hypothetical protein
GLHBOIPB_04657	CDS	213				hypothetical protein
GLHBOIPB_04658	CDS	291				hypothetical protein
GLHBOIPB_04659	CDS	312	higB-2_2		COG2026	Toxin HigB-2
GLHBOIPB_04660	CDS	909	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
GLHBOIPB_04661	CDS	942				hypothetical protein
GLHBOIPB_04662	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
GLHBOIPB_04663	CDS	873				hypothetical protein
GLHBOIPB_04664	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
GLHBOIPB_04665	CDS	888				hypothetical protein
GLHBOIPB_04666	CDS	1350	abaF_2			Fosfomycin resistance protein AbaF
GLHBOIPB_04667	CDS	1434	ygcS_3			Inner membrane metabolite transport protein YgcS
GLHBOIPB_04668	CDS	1011	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
GLHBOIPB_04669	CDS	888	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
GLHBOIPB_04670	CDS	879	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
GLHBOIPB_04671	CDS	897	yihV	2.7.1.184		Sulfofructose kinase
GLHBOIPB_04672	CDS	789	csqR		COG1349	HTH-type transcriptional repressor CsqR
GLHBOIPB_04673	CDS	1266	yihN			Inner membrane protein YihN
GLHBOIPB_04674	CDS	981				hypothetical protein
GLHBOIPB_04675	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
GLHBOIPB_04676	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
GLHBOIPB_04677	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
GLHBOIPB_04678	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
GLHBOIPB_04679	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
GLHBOIPB_04680	CDS	111	yshB			putative protein YshB
GLHBOIPB_04681	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
GLHBOIPB_04682	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
GLHBOIPB_04683	CDS	633	engB		COG0218	putative GTP-binding protein EngB
GLHBOIPB_04684	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
GLHBOIPB_04685	CDS	186				hypothetical protein
GLHBOIPB_04686	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
GLHBOIPB_04687	CDS	1431	ydgA_2		COG5339	Protein YdgA
GLHBOIPB_04688	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
GLHBOIPB_04689	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
GLHBOIPB_04690	CDS	270	yihD		COG3084	Protein YihD
GLHBOIPB_04691	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
GLHBOIPB_04692	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
GLHBOIPB_04693	rRNA	111				5S ribosomal RNA
GLHBOIPB_04694	rRNA	2901				23S ribosomal RNA
GLHBOIPB_04695	tRNA	76				tRNA-Ala(tgc)
GLHBOIPB_04696	tRNA	77				tRNA-Ile(gat)
GLHBOIPB_04697	rRNA	1538				16S ribosomal RNA
GLHBOIPB_04698	CDS	546	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
GLHBOIPB_04699	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
GLHBOIPB_04700	CDS	615	yigZ		COG1739	IMPACT family member YigZ
GLHBOIPB_04701	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
GLHBOIPB_04702	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
GLHBOIPB_04703	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
GLHBOIPB_04704	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
GLHBOIPB_04705	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GLHBOIPB_04706	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
GLHBOIPB_04707	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
GLHBOIPB_04708	CDS	777	tatC		COG0805	Sec-independent protein translocase protein TatC
GLHBOIPB_04709	CDS	516	tatB		COG1826	Sec-independent protein translocase protein TatB
GLHBOIPB_04710	CDS	270	tatA		COG1826	Sec-independent protein translocase protein TatA
GLHBOIPB_04711	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
GLHBOIPB_04712	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
GLHBOIPB_04713	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GLHBOIPB_04714	CDS	1428				hypothetical protein
GLHBOIPB_04715	CDS	768	xynR		COG1414	HTH-type transcriptional regulator XynR
GLHBOIPB_04716	CDS	1005	dgoK1_2	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
GLHBOIPB_04717	CDS	630	dgoA_2	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
GLHBOIPB_04718	CDS	975				hypothetical protein
GLHBOIPB_04719	CDS	507				hypothetical protein
GLHBOIPB_04720	CDS	564				hypothetical protein
GLHBOIPB_04721	CDS	930				hypothetical protein
GLHBOIPB_04722	CDS	765	udp	2.4.2.3	COG2820	Uridine phosphorylase
GLHBOIPB_04723	CDS	810	clcD	3.1.1.45		Carboxymethylenebutenolidase
GLHBOIPB_04724	CDS	96				hypothetical protein
GLHBOIPB_04725	CDS	669	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GLHBOIPB_04726	CDS	861				hypothetical protein
GLHBOIPB_04727	CDS	1560	fdrA_3		COG0074	Protein FdrA
GLHBOIPB_04728	CDS	1476				hypothetical protein
GLHBOIPB_04729	CDS	957	arcC1_4	2.7.2.2		Carbamate kinase 1
GLHBOIPB_04730	CDS	390	atzF	3.5.1.54		Allophanate hydrolase
GLHBOIPB_04731	CDS	1224	codB_2		COG1457	Cytosine permease
GLHBOIPB_04732	CDS	906	yahB_3			putative HTH-type transcriptional regulator YahB
GLHBOIPB_04733	CDS	846	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
GLHBOIPB_04734	CDS	1998	tktA_2	2.2.1.1	COG0021	Transketolase 1
GLHBOIPB_04735	CDS	1509	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
GLHBOIPB_04736	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
GLHBOIPB_04737	CDS	294	hcpA_3		COG3157	Major exported protein
GLHBOIPB_04738	CDS	429				hypothetical protein
GLHBOIPB_04739	CDS	258				hypothetical protein
GLHBOIPB_04740	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GLHBOIPB_04741	CDS	954	metR			HTH-type transcriptional regulator MetR
GLHBOIPB_04742	CDS	900	bioP		COG0697	Biotin transporter
GLHBOIPB_04743	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
GLHBOIPB_04744	CDS	1023	pldB	3.1.1.5	COG2267	Lysophospholipase L2
GLHBOIPB_04745	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
GLHBOIPB_04746	CDS	621	rhtC_2		COG1280	Threonine efflux protein
GLHBOIPB_04747	CDS	1836	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
GLHBOIPB_04748	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
GLHBOIPB_04749	CDS	468				hypothetical protein
GLHBOIPB_04750	CDS	891	rarD		COG2962	Protein RarD
GLHBOIPB_04751	CDS	849				hypothetical protein
GLHBOIPB_04752	CDS	498				hypothetical protein
GLHBOIPB_04753	CDS	951	corA		COG0598	Magnesium transport protein CorA
GLHBOIPB_04754	CDS	765				hypothetical protein
GLHBOIPB_04755	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
GLHBOIPB_04756	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
GLHBOIPB_04757	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
GLHBOIPB_04758	CDS	897	xerC_3		COG4973	Tyrosine recombinase XerC
GLHBOIPB_04759	CDS	708				hypothetical protein
GLHBOIPB_04760	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
GLHBOIPB_04761	CDS	204				hypothetical protein
GLHBOIPB_04762	CDS	1470				hypothetical protein
GLHBOIPB_04763	CDS	1320				hypothetical protein
GLHBOIPB_04764	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
GLHBOIPB_04765	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
GLHBOIPB_04766	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
GLHBOIPB_04767	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
GLHBOIPB_04768	CDS	1242	hemX		COG2959	Protein HemX
GLHBOIPB_04769	CDS	1197	hemY		COG3071	Protein HemY
