locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEKICEID_03759	CDS	354	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
IEKICEID_03760	CDS	1242	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
IEKICEID_03761	CDS	909				hypothetical protein
IEKICEID_03762	CDS	1206	gltS_4		COG0786	Sodium/glutamate symporter
IEKICEID_03763	CDS	1629	mdlC	4.1.1.7		Benzoylformate decarboxylase
IEKICEID_03764	CDS	762	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
IEKICEID_03765	CDS	405	rutC_3	1.-.-.-		Putative aminoacrylate peracid reductase RutC
IEKICEID_03766	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
IEKICEID_03767	CDS	1776	ade2	3.5.4.2	COG1001	Adenine deaminase 2
IEKICEID_03768	CDS	927	oxyR_1			Hydrogen peroxide-inducible genes activator
IEKICEID_03769	CDS	897				hypothetical protein
IEKICEID_03770	CDS	735				hypothetical protein
IEKICEID_03771	CDS	1275	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
IEKICEID_03772	CDS	903	efeO		COG2822	Iron uptake system component EfeO
IEKICEID_03773	CDS	834				hypothetical protein
IEKICEID_03774	CDS	336				hypothetical protein
IEKICEID_03775	CDS	558	tpd		COG3470	34 kDa membrane antigen
IEKICEID_03776	CDS	1005				hypothetical protein
IEKICEID_03777	CDS	1335	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
IEKICEID_03778	CDS	642				hypothetical protein
IEKICEID_03779	CDS	630	fixJ			Transcriptional regulatory protein FixJ
IEKICEID_03780	CDS	996	rbsR_3		COG1609	Ribose operon repressor
IEKICEID_03781	CDS	1455	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
IEKICEID_03782	CDS	948	scrK	2.7.1.4	COG0524	Fructokinase
IEKICEID_03783	CDS	927	rarD_2		COG2962	Protein RarD
IEKICEID_03784	CDS	1179	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
IEKICEID_03785	CDS	1239				hypothetical protein
IEKICEID_03786	CDS	288	ihfB		COG0776	Integration host factor subunit beta
IEKICEID_03787	CDS	1710	rpsA		COG0539	30S ribosomal protein S1
IEKICEID_03788	CDS	684	cmk	2.7.4.25		Cytidylate kinase
IEKICEID_03789	CDS	1278	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
IEKICEID_03790	CDS	1092	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
IEKICEID_03791	CDS	1635	pgm	5.4.2.2	COG0033	Phosphoglucomutase
IEKICEID_03792	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
IEKICEID_03793	CDS	777	ybfF	3.1.-.-	COG0596	Esterase YbfF
IEKICEID_03794	CDS	2106	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
IEKICEID_03795	CDS	1329	hlyD			Hemolysin secretion protein D, chromosomal
IEKICEID_03796	CDS	1932	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
IEKICEID_03797	CDS	258				hypothetical protein
IEKICEID_03798	CDS	213				hypothetical protein
IEKICEID_03799	CDS	2568				hypothetical protein
IEKICEID_03800	CDS	2505				hypothetical protein
IEKICEID_03801	CDS	393				hypothetical protein
IEKICEID_03802	CDS	468				hypothetical protein
IEKICEID_03803	CDS	486				hypothetical protein
IEKICEID_03804	CDS	3456				hypothetical protein
IEKICEID_03805	CDS	531				hypothetical protein
IEKICEID_03806	CDS	483				hypothetical protein
IEKICEID_03807	CDS	375				hypothetical protein
IEKICEID_03808	CDS	255				hypothetical protein
IEKICEID_03809	CDS	726				hypothetical protein
IEKICEID_03810	CDS	732				hypothetical protein
IEKICEID_03811	CDS	174				hypothetical protein
IEKICEID_03812	CDS	798	lexA_2	3.4.21.88		LexA repressor
IEKICEID_03813	CDS	519				hypothetical protein
IEKICEID_03814	CDS	186				hypothetical protein
IEKICEID_03815	CDS	642				hypothetical protein
IEKICEID_03816	CDS	726				hypothetical protein
IEKICEID_03817	CDS	378				hypothetical protein
IEKICEID_03818	CDS	441				hypothetical protein
IEKICEID_03819	CDS	369				hypothetical protein
IEKICEID_03820	CDS	372				hypothetical protein
IEKICEID_03821	CDS	210				hypothetical protein
IEKICEID_03822	CDS	1065				hypothetical protein
IEKICEID_03823	CDS	441				hypothetical protein
IEKICEID_03824	CDS	1392				hypothetical protein
IEKICEID_03825	CDS	1011				hypothetical protein
IEKICEID_03826	CDS	1443				hypothetical protein
IEKICEID_03827	CDS	1476				hypothetical protein
IEKICEID_03828	CDS	633				hypothetical protein
IEKICEID_03829	CDS	417				hypothetical protein
IEKICEID_03830	CDS	243				hypothetical protein
IEKICEID_03831	CDS	333				hypothetical protein
IEKICEID_03832	CDS	483				hypothetical protein
IEKICEID_03833	CDS	318				hypothetical protein
IEKICEID_03834	CDS	504				hypothetical protein
IEKICEID_03835	CDS	369	rusA_2	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
IEKICEID_03836	CDS	291	ybcO	3.1.-.-		Putative nuclease YbcO
IEKICEID_03837	CDS	435				hypothetical protein
IEKICEID_03838	CDS	231				hypothetical protein
IEKICEID_03839	CDS	240				hypothetical protein
IEKICEID_03840	CDS	270				hypothetical protein
IEKICEID_03841	CDS	249				hypothetical protein
IEKICEID_03842	CDS	225				hypothetical protein
IEKICEID_03843	CDS	675				hypothetical protein
IEKICEID_03844	CDS	906				hypothetical protein
IEKICEID_03845	CDS	705				hypothetical protein
IEKICEID_03846	CDS	318				hypothetical protein
IEKICEID_03847	CDS	228				hypothetical protein
IEKICEID_03848	CDS	681			COG1974	putative HTH-type transcriptional regulator
IEKICEID_03849	CDS	1635				hypothetical protein
IEKICEID_03850	CDS	279				hypothetical protein
IEKICEID_03851	CDS	210				hypothetical protein
IEKICEID_03852	CDS	246				hypothetical protein
IEKICEID_03853	CDS	273				hypothetical protein
IEKICEID_03854	CDS	204				hypothetical protein
IEKICEID_03855	CDS	333				hypothetical protein
IEKICEID_03856	CDS	963				hypothetical protein
IEKICEID_03857	CDS	156				hypothetical protein
IEKICEID_03858	CDS	267				hypothetical protein
IEKICEID_03859	CDS	153				hypothetical protein
IEKICEID_03860	CDS	354				hypothetical protein
IEKICEID_03861	CDS	873				hypothetical protein
IEKICEID_03862	CDS	468	ssb_2			Single-stranded DNA-binding protein
IEKICEID_03863	CDS	552				hypothetical protein
IEKICEID_03864	CDS	288				hypothetical protein
IEKICEID_03865	CDS	258				hypothetical protein
IEKICEID_03866	CDS	372				hypothetical protein
IEKICEID_03867	CDS	213				hypothetical protein
IEKICEID_03868	CDS	174				hypothetical protein
IEKICEID_03869	CDS	456				hypothetical protein
IEKICEID_03870	CDS	693				hypothetical protein
IEKICEID_03871	CDS	270				hypothetical protein
IEKICEID_03872	CDS	213				hypothetical protein
IEKICEID_03873	CDS	345				hypothetical protein
IEKICEID_03874	CDS	183				hypothetical protein
IEKICEID_03875	CDS	1047	xerC_4			Tyrosine recombinase XerC
IEKICEID_03876	CDS	189	atm1		COG5265	ATM1-type heavy metal exporter
IEKICEID_03877	CDS	294	ybfE			putative protein YbfE
IEKICEID_03878	CDS	528	fldA		COG0716	Flavodoxin 1
IEKICEID_03879	CDS	450	fur		COG0735	Ferric uptake regulation protein
IEKICEID_03880	CDS	534				hypothetical protein
IEKICEID_03881	CDS	1398	chiP			Chitoporin
IEKICEID_03882	CDS	795	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
IEKICEID_03883	CDS	1044	ansB	3.5.1.1	COG0252	L-asparaginase 2
IEKICEID_03884	CDS	1755	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
IEKICEID_03885	CDS	1596	uxaA_2	4.2.1.7	COG2721	Altronate dehydratase
IEKICEID_03886	CDS	1314	rhmT_2			Inner membrane transport protein RhmT
IEKICEID_03887	CDS	894	yagE	4.1.2.51	COG0329	Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
IEKICEID_03888	CDS	774	xynR_2		COG1414	HTH-type transcriptional regulator XynR
IEKICEID_03889	CDS	858	focA		COG2116	putative formate transporter 1
IEKICEID_03890	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
IEKICEID_03891	CDS	798	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
IEKICEID_03892	CDS	423				hypothetical protein
IEKICEID_03893	CDS	468	decR_2		COG1522	DNA-binding transcriptional activator DecR
IEKICEID_03894	CDS	795				hypothetical protein
IEKICEID_03895	CDS	894	gltC_3			HTH-type transcriptional regulator GltC
IEKICEID_03896	CDS	729				hypothetical protein
IEKICEID_03897	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
IEKICEID_03898	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
IEKICEID_03899	CDS	621	lolA		COG2834	Outer-membrane lipoprotein carrier protein
IEKICEID_03900	CDS	1515	ftsK		COG1674	DNA translocase FtsK
IEKICEID_03901	CDS	495				hypothetical protein
IEKICEID_03902	CDS	456				hypothetical protein
IEKICEID_03903	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
IEKICEID_03904	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
IEKICEID_03905	CDS	897	pcpR			PCP degradation transcriptional activation protein
IEKICEID_03906	CDS	471				hypothetical protein
IEKICEID_03907	CDS	1443	yodF		COG0591	putative symporter YodF
IEKICEID_03908	CDS	198				hypothetical protein
IEKICEID_03909	CDS	1245		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
IEKICEID_03910	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
IEKICEID_03911	CDS	912			COG1090	Epimerase family protein
IEKICEID_03912	CDS	573	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
IEKICEID_03913	CDS	825	ywqG		COG3878	putative protein YwqG
IEKICEID_03914	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
IEKICEID_03915	CDS	504	cvpA		COG1286	Colicin V production protein
IEKICEID_03916	CDS	642	dedD			Cell division protein DedD
IEKICEID_03917	CDS	1287	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
IEKICEID_03918	CDS	972	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
IEKICEID_03919	CDS	687	dedA		COG0586	Protein DedA
IEKICEID_03920	CDS	816	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
IEKICEID_03921	CDS	1011	usg		COG0136	USG-1 protein
IEKICEID_03922	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
IEKICEID_03923	CDS	813	nimR_3			HTH-type transcriptional regulator NimR
IEKICEID_03924	CDS	921				hypothetical protein
IEKICEID_03925	CDS	4665				hypothetical protein
IEKICEID_03926	CDS	2091				hypothetical protein
IEKICEID_03927	CDS	1428	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
IEKICEID_03928	CDS	669	tctD		COG0745	Transcriptional regulatory protein tctD
IEKICEID_03929	CDS	975				hypothetical protein
IEKICEID_03930	CDS	432				hypothetical protein
IEKICEID_03931	CDS	1506				hypothetical protein
IEKICEID_03932	CDS	462				hypothetical protein
IEKICEID_03933	CDS	1215	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
IEKICEID_03934	CDS	2040	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
IEKICEID_03935	CDS	519				hypothetical protein
IEKICEID_03936	CDS	273				hypothetical protein
IEKICEID_03937	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
IEKICEID_03938	CDS	804	yfcA		COG0730	putative membrane transporter protein YfcA
IEKICEID_03939	CDS	1089	aroC	4.2.3.5	COG0082	Chorismate synthase
IEKICEID_03940	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
IEKICEID_03941	CDS	1392	proY_2		COG1113	Proline-specific permease ProY
IEKICEID_03942	CDS	1533	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
IEKICEID_03943	CDS	1680	hutU_2	4.2.1.49	COG2987	Urocanate hydratase
IEKICEID_03944	CDS	732	nagR_3		COG2188	HTH-type transcriptional repressor NagR
IEKICEID_03945	CDS	1239	hutI	3.5.2.7	COG1228	Imidazolonepropionase
IEKICEID_03946	CDS	543	mutS2	3.1.-.-		Endonuclease MutS2
IEKICEID_03947	CDS	483	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
IEKICEID_03948	CDS	2223	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
IEKICEID_03949	CDS	1320	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
IEKICEID_03950	CDS	297				hypothetical protein
IEKICEID_03951	CDS	1329	fadL		COG2067	Long-chain fatty acid transport protein
IEKICEID_03952	CDS	96				hypothetical protein
IEKICEID_03953	CDS	753	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
IEKICEID_03954	tRNA	75				tRNA-Arg(cct)
IEKICEID_03955	CDS	498				hypothetical protein
IEKICEID_03956	CDS	1539				hypothetical protein
IEKICEID_03957	CDS	1338				hypothetical protein
IEKICEID_03958	CDS	657				hypothetical protein
IEKICEID_03959	CDS	1737	ompA_2			Outer membrane protein A
IEKICEID_03960	CDS	492	hcpA		COG3157	Major exported protein
IEKICEID_03961	CDS	2664	clpV1		COG0542	Protein ClpV1
IEKICEID_03962	CDS	2526				hypothetical protein
IEKICEID_03963	CDS	1734				hypothetical protein
IEKICEID_03964	CDS	546				hypothetical protein
IEKICEID_03965	CDS	564				hypothetical protein
IEKICEID_03966	CDS	675	elfD_4		COG3121	putative fimbrial chaperone protein ElfD
IEKICEID_03967	CDS	555				hypothetical protein
IEKICEID_03968	CDS	477				hypothetical protein
IEKICEID_03969	CDS	690	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
IEKICEID_03970	CDS	540				hypothetical protein
IEKICEID_03971	CDS	1002				hypothetical protein
IEKICEID_03972	CDS	567	mrpA_3		COG3539	Major MR/P fimbria protein
IEKICEID_03973	CDS	615				hypothetical protein
IEKICEID_03974	CDS	750	papD_8		COG3121	Chaperone protein PapD
IEKICEID_03975	CDS	2523	papC_11		COG3188	Outer membrane usher protein PapC
IEKICEID_03976	CDS	546	papH_6			PAP fimbrial minor pilin protein
IEKICEID_03977	CDS	564	smfA_4			Fimbria A protein
IEKICEID_03978	CDS	390				hypothetical protein
IEKICEID_03979	CDS	558				ISKra4 family transposase ISCep1
IEKICEID_03980	CDS	363	yibL			putative protein YibL
IEKICEID_03981	CDS	474				hypothetical protein
IEKICEID_03982	CDS	1044				hypothetical protein
IEKICEID_03983	tRNA	95				tRNA-SeC(tca)
IEKICEID_03984	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
IEKICEID_03985	CDS	771	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
IEKICEID_03986	CDS	1335	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IEKICEID_03987	CDS	435	uspA		COG0589	Universal stress protein A
IEKICEID_03988	CDS	336	uspB			Universal stress protein B
IEKICEID_03989	CDS	1563	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
IEKICEID_03990	CDS	1203			COG2081	putative protein
IEKICEID_03991	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
IEKICEID_03992	CDS	1620	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
IEKICEID_03993	CDS	873	hslO		COG1281	33 kDa chaperonin
IEKICEID_03994	CDS	411	hslR		COG1188	Heat shock protein 15
IEKICEID_03995	CDS	2094	igaA			Intracellular growth attenuator protein igaA
IEKICEID_03996	CDS	552	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
IEKICEID_03997	CDS	2445	mrcA		COG5009	Penicillin-binding protein 1A
IEKICEID_03998	CDS	840				hypothetical protein
IEKICEID_03999	CDS	546				hypothetical protein
IEKICEID_04000	CDS	549				hypothetical protein
IEKICEID_04001	CDS	1065	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
IEKICEID_04002	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
IEKICEID_04003	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
IEKICEID_04004	CDS	912	damX		COG3266	Cell division protein DamX
IEKICEID_04005	CDS	903	dam_2	2.1.1.72	COG0338	DNA adenine methylase
IEKICEID_04006	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
IEKICEID_04007	CDS	693	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
IEKICEID_04008	CDS	1044	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
IEKICEID_04009	CDS	294				hypothetical protein
IEKICEID_04010	CDS	558				hypothetical protein
IEKICEID_04011	CDS	678	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
IEKICEID_04012	CDS	876				hypothetical protein
IEKICEID_04013	CDS	906	dmlR_10			HTH-type transcriptional regulator DmlR
IEKICEID_04014	CDS	1686		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IEKICEID_04015	CDS	1635	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
IEKICEID_04016	CDS	678	yiiM		COG2258	Protein YiiM
IEKICEID_04017	CDS	762	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
IEKICEID_04018	CDS	1956	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
IEKICEID_04019	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
IEKICEID_04020	CDS	1650	actP		COG4147	Cation/acetate symporter ActP
IEKICEID_04021	CDS	375	aroH_2	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
IEKICEID_04022	CDS	429				hypothetical protein
IEKICEID_04023	CDS	933	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
IEKICEID_04024	CDS	1599	aceB	2.3.3.9	COG2225	Malate synthase A
IEKICEID_04025	CDS	1308	aceA	4.1.3.1	COG2224	Isocitrate lyase
IEKICEID_04026	CDS	1740	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
IEKICEID_04027	CDS	642	eda_2		COG0800	KHG/KDPG aldolase
IEKICEID_04028	CDS	1851	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
IEKICEID_04029	CDS	792				hypothetical protein
IEKICEID_04030	CDS	258				hypothetical protein
IEKICEID_04031	CDS	888	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
IEKICEID_04032	CDS	831	iclR		COG1414	Transcriptional repressor IclR
IEKICEID_04033	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
IEKICEID_04034	CDS	591				hypothetical protein
IEKICEID_04035	CDS	1476	esiB_4			Secretory immunoglobulin A-binding protein EsiB
IEKICEID_04036	CDS	1377	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
IEKICEID_04037	CDS	1647	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
IEKICEID_04038	CDS	504	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
IEKICEID_04039	CDS	855	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
IEKICEID_04040	CDS	2490	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
IEKICEID_04041	CDS	375	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
IEKICEID_04042	CDS	618	lexA_3	3.4.21.88	COG1974	LexA repressor
IEKICEID_04043	CDS	516	zur		COG0735	Zinc uptake regulation protein
IEKICEID_04044	CDS	594	mrpA_4		COG3539	Major MR/P fimbria protein
IEKICEID_04045	CDS	2490	papC_12		COG3188	Outer membrane usher protein PapC
IEKICEID_04046	CDS	738	papD_9		COG3121	Chaperone protein PapD
IEKICEID_04047	CDS	492	yfcQ_5			putative fimbrial-like protein YfcQ
IEKICEID_04048	CDS	495	yfcQ_6			putative fimbrial-like protein YfcQ
IEKICEID_04049	CDS	555	yfcP_3			putative fimbrial-like protein YfcP
IEKICEID_04050	CDS	867				hypothetical protein
IEKICEID_04051	CDS	477				hypothetical protein
IEKICEID_04052	CDS	972				hypothetical protein
IEKICEID_04053	CDS	1995	btuB_6			Vitamin B12 transporter BtuB
IEKICEID_04054	CDS	846	nadC_2	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
IEKICEID_04055	CDS	819				hypothetical protein
IEKICEID_04056	CDS	768			COG1120	putative ABC transporter ATP-binding protein
IEKICEID_04057	CDS	1017			COG0609	putative ABC transporter permease protein
IEKICEID_04058	CDS	1038				hypothetical protein
IEKICEID_04059	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
IEKICEID_04060	CDS	543	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
IEKICEID_04061	CDS	1356	gntU		COG2610	Low-affinity gluconate transporter
IEKICEID_04062	CDS	1986				hypothetical protein
IEKICEID_04063	CDS	489				hypothetical protein
IEKICEID_04064	CDS	1251				hypothetical protein
IEKICEID_04065	CDS	1227				hypothetical protein
IEKICEID_04066	CDS	921				hypothetical protein
IEKICEID_04067	CDS	471				hypothetical protein
IEKICEID_04068	CDS	1989	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
IEKICEID_04069	CDS	666	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
IEKICEID_04070	CDS	759	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
IEKICEID_04071	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
IEKICEID_04072	CDS	774	thiG	2.8.1.10	COG2022	Thiazole synthase
IEKICEID_04073	CDS	1122	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
IEKICEID_04074	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
IEKICEID_04075	CDS	579	yajL_2	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
IEKICEID_04076	CDS	855	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
IEKICEID_04077	CDS	1467				hypothetical protein
IEKICEID_04078	CDS	1593		3.1.6.1	COG3119	Arylsulfatase
IEKICEID_04079	CDS	1236	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
IEKICEID_04080	CDS	777	srlR_2		COG1349	Glucitol operon repressor
IEKICEID_04081	CDS	1284	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
IEKICEID_04082	CDS	1185	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
IEKICEID_04083	CDS	495	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
IEKICEID_04084	CDS	771	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
IEKICEID_04085	CDS	888	manZ_3		COG3716	PTS system mannose-specific EIID component
IEKICEID_04086	CDS	432	levD		COG2893	PTS system fructose-specific EIIA component
IEKICEID_04087	CDS	1173	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
IEKICEID_04088	CDS	831	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
IEKICEID_04089	CDS	756	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
IEKICEID_04090	CDS	1068		3.2.1.-		Unsaturated 3S-rhamnoglycuronyl hydrolase
IEKICEID_04091	CDS	720	kdgM_2			Oligogalacturonate-specific porin KdgM
IEKICEID_04092	CDS	1560		3.1.6.-	COG3119	Endo-4-O-sulfatase
IEKICEID_04093	CDS	1254	pepT_3	3.4.11.4	COG2195	Peptidase T
IEKICEID_04094	CDS	1374	dcuD_3		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
IEKICEID_04095	CDS	954				hypothetical protein
IEKICEID_04096	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
IEKICEID_04097	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
IEKICEID_04098	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
IEKICEID_04099	CDS	498	rplJ		COG0244	50S ribosomal protein L10
IEKICEID_04100	CDS	702	rplA		COG0081	50S ribosomal protein L1
IEKICEID_04101	CDS	429	rplK		COG0080	50S ribosomal protein L11
IEKICEID_04102	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
IEKICEID_04103	CDS	387	secE		COG0690	Protein translocase subunit SecE
IEKICEID_04104	CDS	864	murI	5.1.1.3	COG0796	Glutamate racemase
