locus_tag	ftype	length_bp	gene	EC_number	COG	product
MPKLEMIK_04943	CDS	1287	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
MPKLEMIK_04944	CDS	1503	yhjJ		COG0612	Protein YhjJ
MPKLEMIK_04945	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
MPKLEMIK_04946	CDS	2052				hypothetical protein
MPKLEMIK_04947	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
MPKLEMIK_04948	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
MPKLEMIK_04949	CDS	900	dmlR_18			HTH-type transcriptional regulator DmlR
MPKLEMIK_04950	CDS	759	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MPKLEMIK_04951	CDS	534				hypothetical protein
MPKLEMIK_04952	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
MPKLEMIK_04953	CDS	1194				hypothetical protein
MPKLEMIK_04954	CDS	624	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
MPKLEMIK_04955	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
MPKLEMIK_04956	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
MPKLEMIK_04957	CDS	1272				hypothetical protein
MPKLEMIK_04958	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
MPKLEMIK_04959	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MPKLEMIK_04960	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
MPKLEMIK_04961	CDS	438	uspA		COG0589	Universal stress protein A
MPKLEMIK_04962	CDS	336	uspB			Universal stress protein B
MPKLEMIK_04963	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
MPKLEMIK_04964	CDS	1149			COG2081	putative protein
MPKLEMIK_04965	CDS	1014			COG2239	Magnesium transporter MgtE
MPKLEMIK_04966	CDS	399	nikR		COG0864	Nickel-responsive regulator
MPKLEMIK_04967	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
MPKLEMIK_04968	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
MPKLEMIK_04969	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
MPKLEMIK_04970	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
MPKLEMIK_04971	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
MPKLEMIK_04972	CDS	861	allS			HTH-type transcriptional activator AllS
MPKLEMIK_04973	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
MPKLEMIK_04974	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MPKLEMIK_04975	CDS	984	arnC_2	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MPKLEMIK_04976	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
MPKLEMIK_04977	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
MPKLEMIK_04978	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
MPKLEMIK_04979	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
MPKLEMIK_04980	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
MPKLEMIK_04981	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
MPKLEMIK_04982	CDS	1221	yhhS_2			putative MFS-type transporter YhhS
MPKLEMIK_04983	CDS	558				hypothetical protein
MPKLEMIK_04984	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
MPKLEMIK_04985	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
MPKLEMIK_04986	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
MPKLEMIK_04987	CDS	627				hypothetical protein
MPKLEMIK_04988	CDS	351				hypothetical protein
MPKLEMIK_04989	CDS	276				hypothetical protein
MPKLEMIK_04990	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MPKLEMIK_04991	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
MPKLEMIK_04992	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
MPKLEMIK_04993	CDS	1056	ftsX		COG2177	Cell division protein FtsX
MPKLEMIK_04994	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
MPKLEMIK_04995	CDS	1524	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
MPKLEMIK_04996	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
MPKLEMIK_04997	CDS	1245				hypothetical protein
MPKLEMIK_04998	CDS	1098	livJ_2		COG0683	Leu/Ile/Val-binding protein
MPKLEMIK_04999	CDS	384	panM			PanD regulatory factor
MPKLEMIK_05000	CDS	1110	livK		COG0683	Leucine-specific-binding protein
MPKLEMIK_05001	CDS	927	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MPKLEMIK_05002	CDS	1278				hypothetical protein
MPKLEMIK_05003	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MPKLEMIK_05004	CDS	714	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MPKLEMIK_05005	CDS	222				hypothetical protein
MPKLEMIK_05006	CDS	369				hypothetical protein
MPKLEMIK_05007	CDS	1317	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MPKLEMIK_05008	CDS	888	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MPKLEMIK_05009	CDS	846	lacG_2			Lactose transport system permease protein LacG
MPKLEMIK_05010	CDS	1071	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MPKLEMIK_05011	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MPKLEMIK_05012	CDS	321	yhhA			putative protein YhhA
MPKLEMIK_05013	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MPKLEMIK_05014	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
MPKLEMIK_05015	CDS	654				hypothetical protein
MPKLEMIK_05016	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
MPKLEMIK_05017	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
MPKLEMIK_05018	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
MPKLEMIK_05019	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
MPKLEMIK_05020	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
MPKLEMIK_05021	CDS	1107	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MPKLEMIK_05022	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
MPKLEMIK_05023	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
MPKLEMIK_05024	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MPKLEMIK_05025	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
MPKLEMIK_05026	CDS	2448	malP_4	2.4.1.1	COG0058	Maltodextrin phosphorylase
MPKLEMIK_05027	CDS	348	higB2		COG4683	Putative toxin HigB2
MPKLEMIK_05028	CDS	300				hypothetical protein
MPKLEMIK_05029	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
MPKLEMIK_05030	CDS	330	glpE_2	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
MPKLEMIK_05031	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
MPKLEMIK_05032	CDS	759	glpR_5		COG1349	Glycerol-3-phosphate regulon repressor
MPKLEMIK_05033	CDS	2706	malT_2		COG2909	HTH-type transcriptional regulator MalT
MPKLEMIK_05034	CDS	2391	malP_5	2.4.1.1	COG0058	Maltodextrin phosphorylase
MPKLEMIK_05035	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MPKLEMIK_05036	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
MPKLEMIK_05037	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
MPKLEMIK_05038	CDS	675				hypothetical protein
MPKLEMIK_05039	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
MPKLEMIK_05040	CDS	270				hypothetical protein
MPKLEMIK_05041	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
MPKLEMIK_05042	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
MPKLEMIK_05043	CDS	228	feoA		COG1918	Fe(2+) transport protein A
MPKLEMIK_05044	CDS	2331	yhgF		COG2183	Protein YhgF
MPKLEMIK_05045	CDS	474	greB		COG0782	Transcription elongation factor GreB
MPKLEMIK_05046	CDS	720	ompR_3			Transcriptional regulatory protein OmpR
MPKLEMIK_05047	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
MPKLEMIK_05048	CDS	1623	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MPKLEMIK_05049	CDS	879	hslO		COG1281	33 kDa chaperonin
MPKLEMIK_05050	CDS	402	hslR		COG1188	Heat shock protein 15
MPKLEMIK_05051	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
MPKLEMIK_05052	CDS	2130	igaA			Intracellular growth attenuator protein igaA
MPKLEMIK_05053	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
MPKLEMIK_05054	CDS	2559	mrcA		COG5009	Penicillin-binding protein 1A
MPKLEMIK_05055	CDS	801				hypothetical protein
MPKLEMIK_05056	CDS	534				hypothetical protein
MPKLEMIK_05057	CDS	429				hypothetical protein
MPKLEMIK_05058	CDS	1245	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
MPKLEMIK_05059	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
MPKLEMIK_05060	CDS	1095	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MPKLEMIK_05061	CDS	1260	damX		COG3266	Cell division protein DamX
MPKLEMIK_05062	CDS	828	dam_3	2.1.1.72	COG0338	DNA adenine methylase
MPKLEMIK_05063	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
MPKLEMIK_05064	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MPKLEMIK_05065	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MPKLEMIK_05066	CDS	1374	cysG_2		COG0007	Siroheme synthase
MPKLEMIK_05067	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
MPKLEMIK_05068	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
MPKLEMIK_05069	CDS	102				hypothetical protein
MPKLEMIK_05070	CDS	1323	codA_2	3.5.4.1	COG0402	Cytosine deaminase
MPKLEMIK_05071	CDS	1188	tsgA		COG0477	Protein TsgA
MPKLEMIK_05072	CDS	570	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MPKLEMIK_05073	CDS	168	yhfG			putative protein YhfG
MPKLEMIK_05074	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
MPKLEMIK_05075	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
MPKLEMIK_05076	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
MPKLEMIK_05077	CDS	2079				hypothetical protein
MPKLEMIK_05078	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
MPKLEMIK_05079	CDS	405	yhfA		COG1765	Protein YhfA
MPKLEMIK_05080	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
MPKLEMIK_05081	CDS	219				hypothetical protein
MPKLEMIK_05082	CDS	1023				hypothetical protein
MPKLEMIK_05083	CDS	1905	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
MPKLEMIK_05084	CDS	561	ywrO	1.6.99.-	COG2249	General stress protein 14
MPKLEMIK_05085	CDS	1806	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MPKLEMIK_05086	CDS	201				hypothetical protein
MPKLEMIK_05087	CDS	588				hypothetical protein
MPKLEMIK_05088	CDS	219	slyX		COG2900	Protein SlyX 
MPKLEMIK_05089	CDS	831	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
MPKLEMIK_05090	CDS	723	dauR		COG2964	Transcriptional regulator DauR
MPKLEMIK_05091	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
MPKLEMIK_05092	CDS	360	tusC		COG2923	Protein TusC
MPKLEMIK_05093	CDS	288	tusB		COG2168	Protein TusB
MPKLEMIK_05094	CDS	375	rpsL		COG0048	30S ribosomal protein S12
MPKLEMIK_05095	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MPKLEMIK_05096	CDS	2115	fusA_2		COG0480	Elongation factor G
MPKLEMIK_05097	CDS	996				hypothetical protein
MPKLEMIK_05098	CDS	786				IS3 family transposase ISKpn1
MPKLEMIK_05099	CDS	162				hypothetical protein
MPKLEMIK_05100	CDS	234				hypothetical protein
MPKLEMIK_05101	CDS	177				hypothetical protein
MPKLEMIK_05102	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
MPKLEMIK_05103	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
MPKLEMIK_05104	CDS	921	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
MPKLEMIK_05105	CDS	459	elaA		COG2153	Protein ElaA
MPKLEMIK_05106	CDS	1290	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
MPKLEMIK_05107	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
MPKLEMIK_05108	CDS	759	menH_4	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MPKLEMIK_05109	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
MPKLEMIK_05110	CDS	966	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
MPKLEMIK_05111	CDS	1377	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
MPKLEMIK_05112	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
MPKLEMIK_05113	CDS	942				ISNCY family transposase ISRor2
MPKLEMIK_05114	CDS	543				hypothetical protein
MPKLEMIK_05115	CDS	1197	pncC_3	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
MPKLEMIK_05116	CDS	786	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
MPKLEMIK_05117	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
MPKLEMIK_05118	CDS	1293	rhmT			Inner membrane transport protein RhmT
MPKLEMIK_05119	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
MPKLEMIK_05120	CDS	1179	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
MPKLEMIK_05121	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
MPKLEMIK_05122	CDS	1623	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
MPKLEMIK_05123	CDS	1347	glpT_2		COG2271	Glycerol-3-phosphate transporter
MPKLEMIK_05124	CDS	1071	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
MPKLEMIK_05125	CDS	255		1.14.13.239		Carnitine monooxygenase reductase subunit
MPKLEMIK_05126	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
MPKLEMIK_05127	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
MPKLEMIK_05128	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
MPKLEMIK_05129	CDS	2634	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
MPKLEMIK_05130	CDS	2841	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
MPKLEMIK_05131	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
MPKLEMIK_05132	CDS	2658	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
MPKLEMIK_05133	CDS	1098	ompC			Outer membrane porin C
MPKLEMIK_05134	CDS	1053	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
MPKLEMIK_05135	CDS	1065	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
MPKLEMIK_05136	CDS	654	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
MPKLEMIK_05137	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
MPKLEMIK_05138	CDS	1437			COG2239	Magnesium transporter MgtE
MPKLEMIK_05139	CDS	1239	dauA_3		COG0659	C4-dicarboxylic acid transporter DauA
MPKLEMIK_05140	CDS	1635	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MPKLEMIK_05141	CDS	492	eco		COG4574	Ecotin
MPKLEMIK_05142	CDS	1110			COG0628	Putative transport protein
MPKLEMIK_05143	tRNA	77				tRNA-Pro(ggg)
MPKLEMIK_05144	CDS	1761	yejM		COG3083	Inner membrane protein YejM
MPKLEMIK_05145	CDS	264				hypothetical protein
MPKLEMIK_05146	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
MPKLEMIK_05147	CDS	762	glcR_3		COG1349	HTH-type transcriptional repressor GlcR
MPKLEMIK_05148	CDS	537	nudK_2	3.6.1.-		GDP-mannose pyrophosphatase NudK
MPKLEMIK_05149	CDS	1287				hypothetical protein
MPKLEMIK_05150	CDS	888				hypothetical protein
MPKLEMIK_05151	CDS	285	rplY		COG1825	50S ribosomal protein L25
MPKLEMIK_05152	CDS	1758	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
MPKLEMIK_05153	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MPKLEMIK_05154	CDS	1197	bcr_2			Bicyclomycin resistance protein
MPKLEMIK_05155	CDS	345	yejG			putative protein YejG
MPKLEMIK_05156	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
MPKLEMIK_05157	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
MPKLEMIK_05158	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
MPKLEMIK_05159	CDS	1806				hypothetical protein
MPKLEMIK_05160	CDS	1563	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
MPKLEMIK_05161	CDS	570	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
MPKLEMIK_05162	CDS	708	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
MPKLEMIK_05163	CDS	978	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
MPKLEMIK_05164	CDS	1467	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
MPKLEMIK_05165	CDS	1191	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
MPKLEMIK_05166	CDS	573	yeiP		COG0231	Elongation factor P-like protein
MPKLEMIK_05167	CDS	255				hypothetical protein
MPKLEMIK_05168	CDS	1182	setB			Sugar efflux transporter B
MPKLEMIK_05169	CDS	1131	fruB_2		COG1925	Multiphosphoryl transfer protein
MPKLEMIK_05170	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
MPKLEMIK_05171	CDS	1695	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
MPKLEMIK_05172	CDS	855	nfo	3.1.21.2	COG0648	Endonuclease 4
MPKLEMIK_05173	CDS	1050				hypothetical protein
MPKLEMIK_05174	CDS	867	cmpR_4			HTH-type transcriptional activator CmpR
MPKLEMIK_05175	CDS	1470	lysP		COG0833	Lysine-specific permease
MPKLEMIK_05176	CDS	1974	cirA		COG4771	Colicin I receptor
MPKLEMIK_05177	CDS	834	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
MPKLEMIK_05178	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MPKLEMIK_05179	CDS	1158				hypothetical protein
MPKLEMIK_05180	CDS	1023	galS		COG1609	HTH-type transcriptional regulator GalS
MPKLEMIK_05181	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
MPKLEMIK_05182	CDS	1521	mglA_3	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MPKLEMIK_05183	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
MPKLEMIK_05184	CDS	717				hypothetical protein
MPKLEMIK_05185	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
MPKLEMIK_05186	CDS	696	yohK_2		COG1346	Inner membrane protein YohK
MPKLEMIK_05187	CDS	399				hypothetical protein
MPKLEMIK_05188	CDS	933	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
MPKLEMIK_05189	CDS	1365	oprB		COG3659	Porin B
MPKLEMIK_05190	CDS	834	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
MPKLEMIK_05191	CDS	1863	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
MPKLEMIK_05192	CDS	1395	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
MPKLEMIK_05193	CDS	1440	oprM_3		COG1538	Outer membrane protein OprM
MPKLEMIK_05194	CDS	570	yohD		COG0586	Inner membrane protein YohD
MPKLEMIK_05195	CDS	588	yohC			Inner membrane protein YohC
MPKLEMIK_05196	CDS	951	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
MPKLEMIK_05197	CDS	555	pat_2	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
MPKLEMIK_05198	CDS	1746	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
MPKLEMIK_05199	CDS	2298		3.2.1.-		Beta-xylosidase
MPKLEMIK_05200	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
MPKLEMIK_05201	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
MPKLEMIK_05202	CDS	948	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
MPKLEMIK_05203	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
MPKLEMIK_05204	CDS	114				hypothetical protein
MPKLEMIK_05205	CDS	1725	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
MPKLEMIK_05206	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
MPKLEMIK_05207	CDS	471				hypothetical protein
MPKLEMIK_05208	CDS	2043	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
MPKLEMIK_05209	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
MPKLEMIK_05210	CDS	462	yafP_2	2.3.1.-	COG0454	putative N-acetyltransferase YafP
MPKLEMIK_05211	CDS	318	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
MPKLEMIK_05212	CDS	900	dmlR_19			HTH-type transcriptional regulator DmlR
MPKLEMIK_05213	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
MPKLEMIK_05214	CDS	1812	ade2	3.5.4.2	COG1001	Adenine deaminase 2
MPKLEMIK_05215	CDS	927	hdfR_7			HTH-type transcriptional regulator HdfR
MPKLEMIK_05216	CDS	1977	yjcS_1	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MPKLEMIK_05217	CDS	636	iprA_4			Inhibitor of hydrogen peroxide resistance
MPKLEMIK_05218	CDS	1977	yjcS_2	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MPKLEMIK_05219	CDS	774	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MPKLEMIK_05220	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MPKLEMIK_05221	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
MPKLEMIK_05222	CDS	1284	csbX_1		COG0477	Alpha-ketoglutarate permease
MPKLEMIK_05223	CDS	1608	araB_3	2.7.1.16	COG1069	Ribulokinase
MPKLEMIK_05224	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
MPKLEMIK_05225	CDS	1002	purR_2			HTH-type transcriptional repressor PurR
MPKLEMIK_05226	CDS	942	eryD		COG2390	Erythritol catabolism regulatory protein EryD
MPKLEMIK_05227	CDS	1368	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
MPKLEMIK_05228	CDS	1464	xylB_4	2.7.1.17	COG1070	Xylulose kinase
MPKLEMIK_05229	CDS	1278	csbX_2		COG0477	Alpha-ketoglutarate permease
MPKLEMIK_05230	CDS	663	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
MPKLEMIK_05231	CDS	1155	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
MPKLEMIK_05232	CDS	1623	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
MPKLEMIK_05233	CDS	1038	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
MPKLEMIK_05234	CDS	906	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
MPKLEMIK_05235	CDS	864	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
MPKLEMIK_05236	CDS	774	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
MPKLEMIK_05237	CDS	897	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
MPKLEMIK_05238	CDS	1362	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
MPKLEMIK_05239	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
MPKLEMIK_05240	CDS	1479	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
MPKLEMIK_05241	CDS	1416	mdtD_2			Putative multidrug resistance protein MdtD
MPKLEMIK_05242	CDS	3078	mdtC			Multidrug resistance protein MdtC
MPKLEMIK_05243	CDS	3123	mdtB			Multidrug resistance protein MdtB
MPKLEMIK_05244	CDS	1239	mdtA_4			Multidrug resistance protein MdtA
MPKLEMIK_05245	CDS	1275	dctA_2		COG1301	C4-dicarboxylate transport protein
MPKLEMIK_05246	CDS	612				hypothetical protein
MPKLEMIK_05247	CDS	141				hypothetical protein
MPKLEMIK_05248	CDS	702	phoP_2			Virulence transcriptional regulatory protein PhoP
MPKLEMIK_05249	CDS	1857	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
